"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","mm d-1","-0.096395","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.519746","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","mm d-1","0.662902","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.562389","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.679505","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.02984","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.24912","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.577292","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.890328","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.48518","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.757355","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","mm d-1","-0.277304","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.433279","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","mm d-1","0.781445","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.530397","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.628351","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.14281","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.39037","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.631876","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Spatial Distribution Score","MeanState","global","score","1","0.95345","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Phase Shift","MeanState","global","scalar","months","1.31556","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Seasonal Cycle Score","MeanState","global","score","1","0.791551","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Bias","MeanState","global","scalar","mm d-1","-0.131724","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Bias Score","MeanState","global","score","1","0.502565","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","RMSE","MeanState","global","scalar","mm d-1","0.677808","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","RMSE Score","MeanState","global","score","1","0.561457","75.0"
"_build","HydrologyCycle","Evapotranspiration","ctsm51fates_derecho_norman_sp","Overall Score","MeanState","global","score","1","0.674096","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.617","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90728","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","141.559","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","118.246","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","23.2666","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Spatial Distribution Score","MeanState","global","score","1","0.964166","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Phase Shift","MeanState","global","scalar","months","0.834355","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Seasonal Cycle Score","MeanState","global","score","1","0.830099","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","g m-2 d-1","0.564954","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.486153","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","g m-2 d-1","1.38519","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.538599","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.671523","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.617","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90728","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","110.455","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","91.4552","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","18.971","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.908209","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","1.42283","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.706954","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","-0.138312","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.424608","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","1.87208","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.41904","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.57557","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.617","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90728","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","117.508","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","97.4276","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","20.0496","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.921246","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.40934","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.706286","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","0.0182022","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.420538","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","1.91677","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.415091","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.57565","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.617","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90728","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","143.818","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","120.135","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","23.6362","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Spatial Distribution Score","MeanState","global","score","1","0.961368","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Phase Shift","MeanState","global","scalar","months","0.844598","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Seasonal Cycle Score","MeanState","global","score","1","0.82622","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Bias","MeanState","global","scalar","g m-2 d-1","0.615392","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Bias Score","MeanState","global","score","1","0.483189","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","RMSE","MeanState","global","scalar","g m-2 d-1","1.40277","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","RMSE Score","MeanState","global","score","1","0.541237","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","ctsm51fates_derecho_norman_sp","Overall Score","MeanState","global","score","1","0.67065","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.456","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90171","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","50.5684","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","41.1831","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","9.37265","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Spatial Distribution Score","MeanState","global","score","1","0.628765","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Phase Shift","MeanState","global","scalar","months","1.64297","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Seasonal Cycle Score","MeanState","global","score","1","0.747098","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Bias","MeanState","global","scalar","g m-2 d-1","-1.47767","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Bias Score","MeanState","global","score","1","0.277782","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","RMSE","MeanState","global","scalar","g m-2 d-1","2.14856","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","RMSE Score","MeanState","global","score","1","0.419543","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_1","Overall Score","MeanState","global","score","1","0.498546","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","112.456","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.90171","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","53.793","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","43.7133","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","10.0659","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Spatial Distribution Score","MeanState","global","score","1","0.695499","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Phase Shift","MeanState","global","scalar","months","1.75178","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Seasonal Cycle Score","MeanState","global","score","1","0.730347","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Bias","MeanState","global","scalar","g m-2 d-1","-1.40582","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Bias Score","MeanState","global","score","1","0.29","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","RMSE","MeanState","global","scalar","g m-2 d-1","2.11867","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","RMSE Score","MeanState","global","score","1","0.417356","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","GBAF","RTM_ens36_case_0","Overall Score","MeanState","global","score","1","0.510111","75.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","29.9976","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","0.141043","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","21.5866","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1.43039","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","20.151","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.00401139","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","kg m-2","-3.04814","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.386417","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.195214","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","29.9976","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","0.141043","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","22.8312","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1.51197","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","21.3136","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.00459422","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","kg m-2","-3.03806","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.387383","40.0"
"EcosystemandCarbonCycle","Biomass","USForest","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.195989","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","26.177","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","nan","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","22.8312","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1.46836","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","21.3573","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.00654799","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","kg m-2","-2.96248","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.390013","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.19828","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","26.177","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","nan","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","21.5866","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1.37958","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","20.2018","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.00577768","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","kg m-2","-2.97481","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.388761","40.0"
"EcosystemandCarbonCycle","Biomass","NBCD2000","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.197269","40.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","170.99","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","4.83474","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Period Mean (original grids)","MeanState","global","scalar","Pg","75.0787","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Model Period Mean (intersection)","MeanState","global","scalar","Pg","8.686","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Model Period Mean (complement)","MeanState","global","scalar","Pg","66.3696","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Spatial Distribution Score","MeanState","global","score","1","0.0253271","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Bias","MeanState","global","scalar","kg m-2","-3.41247","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","RTM_ens36_case_0","Bias Score","MeanState","global","score","1","0.390319","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","170.99","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","4.83474","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","36.3629","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","8.11218","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","28.2415","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.0183441","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","kg m-2","-3.42502","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.388806","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","170.99","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","4.83474","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","38.8373","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","8.32614","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","30.5011","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.0208053","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","kg m-2","-3.4196","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.389432","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","629.862","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","nan","100.0"
